Price,Close,High,Low,Open,Volume
Ticker,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS
2026-06-16 09:15:00+05:30,1844.9000244140625,1848.4000244140625,1842.199951171875,1843.5999755859375,0
2026-06-16 09:20:00+05:30,1846.5,1849.0999755859375,1843.4000244140625,1844.800048828125,114158
2026-06-16 09:25:00+05:30,1852.0,1854.0,1846.199951171875,1846.5,150127
2026-06-16 09:30:00+05:30,1851.300048828125,1854.0,1851.0,1852.800048828125,76751
2026-06-16 09:35:00+05:30,1853.5999755859375,1854.5999755859375,1850.0,1850.0,130507
2026-06-16 09:40:00+05:30,1853.699951171875,1854.0,1852.699951171875,1853.800048828125,49774
2026-06-16 09:45:00+05:30,1853.5999755859375,1854.5999755859375,1852.9000244140625,1853.5999755859375,99515
2026-06-16 09:50:00+05:30,1850.0,1854.0,1849.4000244140625,1854.0,72311
2026-06-16 09:55:00+05:30,1848.0,1849.9000244140625,1847.699951171875,1849.5,49480
2026-06-16 10:00:00+05:30,1847.699951171875,1851.699951171875,1847.199951171875,1849.0,53180
2026-06-16 10:05:00+05:30,1845.5,1848.199951171875,1845.5,1847.699951171875,53491
2026-06-16 10:10:00+05:30,1846.199951171875,1847.0999755859375,1844.5999755859375,1845.0,46313
2026-06-16 10:15:00+05:30,1846.9000244140625,1847.9000244140625,1845.800048828125,1846.5999755859375,31863
2026-06-16 10:20:00+05:30,1845.0999755859375,1847.300048828125,1845.0,1846.800048828125,28399
2026-06-16 10:25:00+05:30,1845.699951171875,1845.699951171875,1843.800048828125,1845.0,24784
2026-06-16 10:30:00+05:30,1846.199951171875,1846.800048828125,1845.300048828125,1845.5,22271
2026-06-16 10:35:00+05:30,1847.5999755859375,1848.5,1846.0999755859375,1846.199951171875,33447
2026-06-16 10:40:00+05:30,1847.0,1847.699951171875,1847.0,1847.699951171875,17980
2026-06-16 10:45:00+05:30,1846.699951171875,1847.800048828125,1845.800048828125,1847.0,46036
2026-06-16 10:50:00+05:30,1845.199951171875,1847.0,1843.4000244140625,1846.9000244140625,68666
2026-06-16 10:55:00+05:30,1847.800048828125,1848.0,1844.800048828125,1845.4000244140625,42115
2026-06-16 11:00:00+05:30,1846.9000244140625,1848.300048828125,1846.5,1847.800048828125,27235
2026-06-16 11:05:00+05:30,1845.0999755859375,1848.0,1844.800048828125,1847.0,68044
2026-06-16 11:10:00+05:30,1846.0999755859375,1847.199951171875,1844.800048828125,1845.5999755859375,24802
2026-06-16 11:15:00+05:30,1846.300048828125,1848.5,1846.300048828125,1846.699951171875,40156
2026-06-16 11:20:00+05:30,1846.300048828125,1846.5,1845.4000244140625,1846.300048828125,28341
2026-06-16 11:25:00+05:30,1845.5,1846.300048828125,1845.0,1846.199951171875,22860
2026-06-16 11:30:00+05:30,1843.199951171875,1845.800048828125,1842.0,1845.0,52910
2026-06-16 11:35:00+05:30,1844.5999755859375,1846.0999755859375,1842.4000244140625,1843.5999755859375,102270
2026-06-16 11:40:00+05:30,1842.9000244140625,1844.699951171875,1841.5999755859375,1844.5999755859375,64296
2026-06-16 11:45:00+05:30,1842.9000244140625,1842.9000244140625,1840.300048828125,1842.699951171875,93593
2026-06-16 11:50:00+05:30,1841.9000244140625,1843.9000244140625,1840.699951171875,1842.199951171875,82129
2026-06-16 11:55:00+05:30,1841.5999755859375,1841.9000244140625,1840.0999755859375,1841.300048828125,32154
2026-06-16 12:00:00+05:30,1839.4000244140625,1841.5,1838.4000244140625,1841.5,39869
2026-06-16 12:05:00+05:30,1839.300048828125,1839.5,1838.9000244140625,1839.0,21948
2026-06-16 12:10:00+05:30,1839.0999755859375,1839.300048828125,1838.5999755859375,1839.300048828125,23807
2026-06-16 12:15:00+05:30,1838.0,1839.0999755859375,1837.300048828125,1839.0999755859375,51840
2026-06-16 12:20:00+05:30,1840.0,1840.5999755859375,1837.4000244140625,1838.0,35705
2026-06-16 12:25:00+05:30,1841.699951171875,1841.9000244140625,1839.0,1839.300048828125,51306
2026-06-16 12:30:00+05:30,1841.5,1843.0,1840.5999755859375,1841.699951171875,49910
2026-06-16 12:35:00+05:30,1845.0999755859375,1845.300048828125,1840.5,1841.0,136910
2026-06-16 12:40:00+05:30,1843.5999755859375,1845.4000244140625,1843.4000244140625,1844.0999755859375,64312
2026-06-16 12:45:00+05:30,1844.0,1845.5,1843.0999755859375,1843.5999755859375,48576
2026-06-16 12:50:00+05:30,1844.4000244140625,1845.0,1843.199951171875,1843.9000244140625,47205
2026-06-16 12:55:00+05:30,1846.5,1846.699951171875,1843.5999755859375,1843.9000244140625,91234
2026-06-16 13:00:00+05:30,1847.0999755859375,1847.300048828125,1846.0999755859375,1846.199951171875,58972
2026-06-16 13:05:00+05:30,1845.699951171875,1848.0,1845.300048828125,1847.0999755859375,52477
2026-06-16 13:10:00+05:30,1845.300048828125,1846.5,1845.0,1845.699951171875,30817
2026-06-16 13:15:00+05:30,1846.699951171875,1846.699951171875,1845.0,1845.300048828125,56156
2026-06-16 13:20:00+05:30,1846.699951171875,1846.9000244140625,1845.0,1846.5999755859375,52430
2026-06-16 13:25:00+05:30,1848.300048828125,1848.300048828125,1846.699951171875,1846.699951171875,26257
2026-06-16 13:30:00+05:30,1849.0,1849.0,1848.0,1848.300048828125,24541
2026-06-16 13:35:00+05:30,1848.5,1849.0,1848.0,1849.0,39481
2026-06-16 13:40:00+05:30,1848.800048828125,1849.199951171875,1848.0999755859375,1848.5,80629
2026-06-16 13:45:00+05:30,1850.0999755859375,1850.199951171875,1848.5999755859375,1848.800048828125,29119
2026-06-16 13:50:00+05:30,1849.4000244140625,1850.0999755859375,1849.300048828125,1850.0999755859375,54255
2026-06-16 13:55:00+05:30,1849.199951171875,1850.4000244140625,1848.699951171875,1849.4000244140625,35468
2026-06-16 14:00:00+05:30,1850.199951171875,1850.699951171875,1848.0999755859375,1849.199951171875,61436
2026-06-16 14:05:00+05:30,1850.0,1850.5999755859375,1849.800048828125,1850.0999755859375,34972
2026-06-16 14:10:00+05:30,1849.5999755859375,1850.5,1849.199951171875,1850.0,42562
2026-06-16 14:15:00+05:30,1848.699951171875,1850.0999755859375,1848.0999755859375,1849.5999755859375,42764
2026-06-16 14:20:00+05:30,1850.5999755859375,1850.9000244140625,1847.800048828125,1848.699951171875,105091
2026-06-16 14:25:00+05:30,1850.9000244140625,1851.0,1850.0,1850.5,57715
2026-06-16 14:30:00+05:30,1850.300048828125,1851.5999755859375,1850.0,1851.0,50921
2026-06-16 14:35:00+05:30,1851.199951171875,1851.5999755859375,1850.0,1850.4000244140625,88439
2026-06-16 14:40:00+05:30,1850.300048828125,1852.0,1850.0,1851.0,135168
2026-06-16 14:45:00+05:30,1850.0,1851.699951171875,1849.199951171875,1850.0,143659
2026-06-16 14:50:00+05:30,1850.800048828125,1851.0999755859375,1847.9000244140625,1850.0,108201
2026-06-16 14:55:00+05:30,1851.0,1851.5999755859375,1849.800048828125,1850.5999755859375,81141
2026-06-16 15:00:00+05:30,1849.300048828125,1851.0,1849.0999755859375,1851.0,246714
2026-06-16 15:05:00+05:30,1850.300048828125,1851.0,1848.0,1848.800048828125,234414
2026-06-16 15:10:00+05:30,1850.699951171875,1851.4000244140625,1850.0999755859375,1850.300048828125,195369
2026-06-16 15:15:00+05:30,1854.0999755859375,1854.800048828125,1850.199951171875,1850.5,403613
2026-06-16 15:20:00+05:30,1857.5,1859.0,1854.0,1854.699951171875,372072
2026-06-16 15:25:00+05:30,1854.0,1858.5999755859375,1852.5999755859375,1857.0999755859375,214037
2026-06-17 09:15:00+05:30,1847.199951171875,1853.0999755859375,1846.9000244140625,1852.9000244140625,0
2026-06-17 09:20:00+05:30,1844.0,1846.5999755859375,1841.5,1846.5999755859375,131256
2026-06-17 09:25:00+05:30,1843.800048828125,1845.0,1842.5,1843.199951171875,73962
2026-06-17 09:30:00+05:30,1850.5,1853.699951171875,1843.800048828125,1843.800048828125,120395
2026-06-17 09:35:00+05:30,1854.4000244140625,1854.800048828125,1850.0999755859375,1850.300048828125,59811
2026-06-17 09:40:00+05:30,1855.5999755859375,1856.0999755859375,1854.0,1854.5999755859375,83487
2026-06-17 09:45:00+05:30,1857.5,1857.5,1854.800048828125,1855.5999755859375,51769
2026-06-17 09:50:00+05:30,1860.199951171875,1861.199951171875,1855.5,1857.5,75588
2026-06-17 09:55:00+05:30,1863.0,1865.0,1859.9000244140625,1860.0,71346
2026-06-17 10:00:00+05:30,1861.0,1863.4000244140625,1860.0,1863.0,124709
2026-06-17 10:05:00+05:30,1860.699951171875,1862.9000244140625,1860.199951171875,1861.0999755859375,33053
2026-06-17 10:10:00+05:30,1861.800048828125,1861.800048828125,1860.0,1860.699951171875,34098
2026-06-17 10:15:00+05:30,1863.300048828125,1863.5,1860.5999755859375,1861.800048828125,57205
2026-06-17 10:20:00+05:30,1861.0,1863.5,1860.699951171875,1863.5,50205
2026-06-17 10:25:00+05:30,1861.9000244140625,1862.9000244140625,1860.699951171875,1860.9000244140625,38223
2026-06-17 10:30:00+05:30,1861.4000244140625,1863.0,1860.0,1861.800048828125,80336
2026-06-17 10:35:00+05:30,1861.300048828125,1862.4000244140625,1861.300048828125,1861.300048828125,39420
2026-06-17 10:40:00+05:30,1859.5999755859375,1861.199951171875,1858.0999755859375,1861.0999755859375,43382
2026-06-17 10:45:00+05:30,1859.0,1860.0,1858.0,1859.5999755859375,138339
2026-06-17 10:50:00+05:30,1859.5,1859.5999755859375,1858.300048828125,1859.0,98512
2026-06-17 10:55:00+05:30,1860.199951171875,1863.0,1858.5,1859.5,106508
2026-06-17 11:00:00+05:30,1858.9000244140625,1860.800048828125,1858.5999755859375,1860.199951171875,33078
2026-06-17 11:05:00+05:30,1855.300048828125,1858.9000244140625,1855.0,1858.9000244140625,50211
2026-06-17 11:10:00+05:30,1855.5999755859375,1856.5,1855.0,1855.300048828125,62867
2026-06-17 11:15:00+05:30,1857.9000244140625,1857.9000244140625,1855.5999755859375,1855.5999755859375,33487
2026-06-17 11:20:00+05:30,1857.0,1858.0,1857.0,1857.9000244140625,119129
2026-06-17 11:25:00+05:30,1857.9000244140625,1858.0,1857.0,1857.0,38717
2026-06-17 11:30:00+05:30,1857.0,1858.0,1855.0,1858.0,86973
2026-06-17 11:35:00+05:30,1859.300048828125,1859.699951171875,1857.0,1857.0999755859375,41503
2026-06-17 11:40:00+05:30,1858.9000244140625,1860.0,1858.9000244140625,1859.0,56569
2026-06-17 11:45:00+05:30,1859.9000244140625,1860.0,1857.5,1858.0,88212
2026-06-17 11:50:00+05:30,1861.0,1862.5,1859.9000244140625,1859.9000244140625,55290
2026-06-17 11:55:00+05:30,1860.4000244140625,1862.9000244140625,1860.4000244140625,1861.0,50129
2026-06-17 12:00:00+05:30,1857.300048828125,1860.5,1856.5,1860.5,88644
2026-06-17 12:05:00+05:30,1855.699951171875,1857.300048828125,1855.0,1857.300048828125,73380
2026-06-17 12:10:00+05:30,1855.0,1856.800048828125,1855.0,1855.800048828125,77888
2026-06-17 12:15:00+05:30,1852.699951171875,1855.5,1851.800048828125,1855.0,104680
2026-06-17 12:20:00+05:30,1856.5999755859375,1857.800048828125,1852.5,1852.800048828125,73885
2026-06-17 12:25:00+05:30,1858.0999755859375,1859.5999755859375,1856.5,1856.5999755859375,44051
2026-06-17 12:30:00+05:30,1857.4000244140625,1858.5,1856.800048828125,1858.0999755859375,43185
2026-06-17 12:35:00+05:30,1856.699951171875,1857.9000244140625,1855.4000244140625,1857.5,61423
2026-06-17 12:40:00+05:30,1857.300048828125,1857.800048828125,1856.300048828125,1856.699951171875,66875
2026-06-17 12:45:00+05:30,1857.0999755859375,1858.5,1857.0,1857.300048828125,62129
2026-06-17 12:50:00+05:30,1856.0999755859375,1857.4000244140625,1856.0999755859375,1857.0,81389
2026-06-17 12:55:00+05:30,1855.0,1856.9000244140625,1853.699951171875,1856.0999755859375,66629
2026-06-17 13:00:00+05:30,1855.9000244140625,1856.4000244140625,1854.5,1854.699951171875,41938
2026-06-17 13:05:00+05:30,1855.4000244140625,1855.9000244140625,1854.5,1855.9000244140625,60150
2026-06-17 13:10:00+05:30,1855.0999755859375,1855.4000244140625,1854.800048828125,1855.300048828125,43887
2026-06-17 13:15:00+05:30,1856.300048828125,1857.0,1854.5999755859375,1855.0,67522
2026-06-17 13:20:00+05:30,1859.5,1860.800048828125,1856.199951171875,1856.300048828125,68444
2026-06-17 13:25:00+05:30,1859.5999755859375,1860.300048828125,1859.4000244140625,1859.5,38279
