Price,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
1996-01-01,1.1312602758407593,1.1502411347291195,1.1103812858096258,1.1502411347291195,700000
1996-01-02,1.129361867904663,1.1483428126488913,1.1198714860404013,1.131259998582227,824000
1996-01-03,1.1331580877304077,1.1369542587417647,1.1198715344445862,1.1293619167190507,568000
1996-01-04,1.125565767288208,1.1312600691683485,1.1160753848317841,1.1331581094564902,564000
1996-01-05,1.12366783618927,1.1312601790953165,1.1198716647362468,1.1255658766618484,378000
1996-01-08,1.1103813648223877,1.1198718401958303,1.1046871520046269,1.123668012243631,474000
1996-01-09,1.0743176937103271,1.1103813737069341,1.0629291774758012,1.1103813737069341,966000
1996-01-10,1.0781135559082031,1.0876040286297524,1.0667250429470574,1.0743173849211545,452000
1996-01-11,1.0743176937103271,1.0932986446090855,1.0629291774758012,1.0781138657885025,636000
1996-01-12,1.072419285774231,1.0762154565527582,1.0629288135739874,1.0743173259095693,862000
1996-01-15,1.059132695198059,1.0686231678678617,1.0534384840024618,1.0724193388342118,362000
1996-01-16,1.0401519536972046,1.0629289819770007,1.0401519536972046,1.0591328105970348,716000
1996-01-17,1.0078843832015991,1.0610308694163022,0.9983940006507348,1.0401518829918268,858000
1996-01-18,1.0021904706954956,1.0078846838228526,0.9870056911708106,1.0078846838228526,660000
1996-01-19,0.9699229001998901,0.9983942355673473,0.9623305561696189,1.002190407582483,852000
1996-01-22,0.9661264419555664,0.9832091657087281,0.9566359694754796,0.9699226128460305,718000
1996-01-23,0.9604323506355286,0.9870055526865071,0.9528400071923918,0.9661266534718177,798000
1996-01-24,0.9357571005821228,0.9604322596896987,0.9300628887929066,0.9604322596896987,898000
1996-01-25,0.9243685007095337,0.9300628024781531,0.9148781184389762,0.9357570137389164,780000
1996-01-26,0.9243685007095337,0.9243685007095337,0.9243685007095337,0.9243685007095337,0
1996-01-29,0.9433495998382568,0.9471457718302624,0.909184051910206,0.9243687398782287,622000
1996-01-30,0.9566360116004944,0.9680245247733744,0.9433493676448724,0.9433493676448724,904000
1996-01-31,0.983209490776062,1.0002923106849748,0.9680248021938653,0.9566362857572179,688000
1996-02-01,1.055336594581604,1.062928937020418,0.9870054221244179,0.9832092509050109,848000
1996-02-02,1.106584906578064,1.1369542751060284,1.0629288940651864,1.0553365519331952,1638000
1996-02-05,1.1369541883468628,1.176814026752104,1.1198714651073671,1.1065848221363364,1812000
1996-02-06,1.129361867904663,1.157833194513153,1.1198714860404013,1.1369542095992136,1776000
1996-02-07,1.0876041650772095,1.1103811938570365,1.0724194792239914,1.129362051173559,1172000
1996-02-08,1.155935287475586,1.1957951312166657,1.095196456415878,1.0876041138468975,1334000
1996-02-09,1.385603904724121,1.387501945151156,1.271718582850352,1.1559353110574124,3440000
1996-02-12,1.3324570655822754,1.4406480567755646,1.3096800433861642,1.3856035412143757,5702000
1996-02-13,1.3096803426742554,1.3666229111770465,1.262228157001332,1.3666229111770465,2902000
1996-02-14,1.4083811044692993,1.4425466508888694,1.3628269520686636,1.3096805465271102,4928000
1996-02-15,1.3988901376724243,1.431157632085434,1.3931959271923895,1.4083806091496074,2382000
1996-02-16,1.3514381647109985,1.3950941771627121,1.3324573094076138,1.398890348223389,2792000
1996-02-19,1.3343557119369507,1.3856040769468834,1.3286614089323467,1.351438439935011,2594000
1996-02-20,1.277413010597229,1.334355677126244,1.2546359801887725,1.334355677126244,2722000
1996-02-21,1.277413010597229,1.277413010597229,1.277413010597229,1.277413010597229,0
1996-02-22,1.300189733505249,1.3191705876899096,1.2906993516668448,1.2774127084836564,1696000
1996-02-23,1.298291802406311,1.3286611716530077,1.2906994600946369,1.3001898427302998,1374000
1996-02-26,1.2850054502487183,1.319170998418677,1.281209278229834,1.2982920975687535,1294000
1996-02-27,1.2888014316558838,1.3001899460281932,1.252737757556304,1.286903391181099,1682000
1996-02-28,1.2622283697128296,1.307782432191861,1.2546360259663243,1.2888015728255977,844000
1996-02-29,1.1635277271270752,1.2527378050100457,1.138852566465109,1.2527378050100457,2550000
1996-03-01,1.1806106567382812,1.195795436257661,1.138852761956673,1.1635279268542935,1464000
1996-03-04,1.1635277271270752,1.1768142824774643,1.1578334244712867,1.1806104540787,1294000
1996-03-05,1.1635277271270752,1.1635277271270752,1.1635277271270752,1.1635277271270752,0
1996-03-06,1.1768141984939575,1.1957951456534275,1.169221855833315,1.163527644091765,720000
1996-03-07,1.1616294384002686,1.1957950686818315,1.1483428848533122,1.1768141227441375,972000
1996-03-08,1.1578335762023926,1.1654259203998207,1.138852715708822,1.1616297483011067,774000
1996-03-11,1.1369541883468628,1.1559351327362923,1.1293618467942312,1.157833172870525,648000
1996-03-12,1.1217695474624634,1.1369542311392435,1.1122791654184028,1.1369542311392435,800000
1996-03-13,1.1692218780517578,1.1768142208566759,1.1388525068320858,1.1217696902670877,972000
1996-03-14,1.1654255390167236,1.1957949963759766,1.1559351571295873,1.1692217098731488,1058000
1996-03-15,1.138852596282959,1.176814313289242,1.138852596282959,1.176814313289242,1614000
1996-03-18,1.1331580877304077,1.1483428622836918,1.1122791924218722,1.1388523895013711,776000
1996-03-19,1.1217695474624634,1.1388523618527682,1.1008906526608175,1.1331580602200486,1234000
1996-03-20,1.1217695474624634,1.1217695474624634,1.1217695474624634,1.1217695474624634,0
1996-03-21,1.1407504081726074,1.1445465788109586,1.1198714244077526,1.1217694644730043,1286000
1996-03-22,1.1369541883468628,1.1464446605415777,1.1141771636889681,1.1407504496310292,388000
1996-03-25,1.1483429670333862,1.1578333501735456,1.1312601506700892,1.136954362452612,826000
1996-03-26,1.155935287475586,1.1692218417173708,1.1312601288724675,1.1483429449066054,1286000
1996-03-27,1.1768141984939575,1.1806103698242787,1.1502409991817086,1.1559353014311224,1590000
1996-03-28,1.2185720205307007,1.243247176331468,1.1882026537038193,1.1768140506358862,2248000
1996-03-29,1.2318588495254517,1.2565340108599758,1.2147761221082118,1.2185722938129175,2712000
1996-04-01,1.2489413022994995,1.2527374728943248,1.2299604493253733,1.2318584893688629,1926000
1996-04-02,1.2906993627548218,1.3096802171025406,1.2451452218124437,1.2489413926819875,3670000
1996-04-03,1.3248651027679443,1.366622988705583,1.290699559728058,1.290699559728058,4164000
1996-04-04,1.2925974130630493,1.3115782675594814,1.2717184278630471,1.3248649109609107,2268000
1996-04-05,1.2925974130630493,1.2925974130630493,1.2925974130630493,1.2925974130630493,0
1996-04-08,1.3096803426742554,1.3172726851412941,1.2944956577401778,1.2925975268694874,1850000
1996-04-09,1.2850054502487183,1.3134767856442906,1.2736169341920653,1.3096806136254064,2438000
1996-04-10,1.247043490409851,1.3134765332275262,1.2299606743538143,1.285005203303419,1808000
1996-04-11,1.266024112701416,1.2679221527411144,1.2337566174559287,1.2337566174559287,1262000
1996-04-12,1.2717185020446777,1.285005146221141,1.2451453041996103,1.2660242906175212,1128000
1996-04-15,1.300189733505249,1.3115782460160454,1.2812088793205885,1.2944955225037769,1976000
1996-04-16,1.2812093496322632,1.3039863830149443,1.2755150460326503,1.2982921699232166,1566000
1996-04-17,1.3305591344833374,1.3381514758363733,1.3001896785633458,1.281208825180756,3092000
1996-04-18,1.3875017166137695,1.4026863995604175,1.33055915556384,1.347641878624894,5412000
1996-04-19,1.4596291780471802,1.5279603477570065,1.3761133240702497,1.4045846523249987,12700000
1996-04-22,1.4311579465866089,1.5564316907707738,1.4064827877297692,1.518469977535531,11286000
1996-04-23,1.4083811044692993,1.4387504790644725,1.378011729874126,1.4311581354156793,6428000
1996-04-24,1.4596291780471802,1.5374508206778754,1.4425463629927593,1.4786100333810603,10686000
1996-04-25,1.3988901376724243,1.4805079389542357,1.3704188137487192,1.4805079389542357,6666000
1996-04-26,1.4045846462249756,1.4406483164566546,1.3761133180938758,1.3988903443956129,4078000
1996-04-29,1.3988901376724243,1.4178709901189466,1.3818074157244762,1.404584438660303,2700000
1996-04-30,1.3457438945770264,1.4045845887006396,1.3305592109977524,1.3988902871044853,5402000
1996-05-01,1.3761132955551147,1.4330559508846756,1.3704189938190166,1.3457439276502055,3324000
1996-05-02,1.3533364534378052,1.39699247098444,1.3457441104303791,1.39699247098444,2340000
1996-05-03,1.3286612033843994,1.355234402109886,1.3248650321379014,1.353336361740568,3558000
1996-05-06,1.283106803894043,1.3286608466201135,1.2717182027046878,1.3286608466201135,2720000
1996-05-07,1.2963935136795044,1.3058839856671298,1.2717183589179577,1.2831069615062474,3642000
1996-05-08,1.3229668140411377,1.328661115789406,1.2147758953947423,1.2147758953947423,3234000
1996-05-09,1.2925974130630493,1.326762951156627,1.28310703106876,1.3229667802573406,2230000
1996-05-10,1.2850054502487183,1.2888016222676026,1.229960910720956,1.292597794286487,2742000
1996-05-13,1.298291802406311,1.3001898427302998,1.271718513807592,1.2850051581069515,1424000
1996-05-14,1.300189733505249,1.3229667585268416,1.2812088793205885,1.3229667585268416,2384000
1996-05-15,1.3210687637329102,1.3286611056675248,1.2906993959944517,1.3001897781587926,3216000
1996-05-16,1.357132911682129,1.39319659384102,1.3343558778474252,1.3210692295232378,5342000
1996-05-17,1.3400496244430542,1.347641966410947,1.3191706387774214,1.347641966410947,2770000
1996-05-20,1.2925974130630493,1.3210687400616243,1.2906993728673328,1.3191706093580542,1866000
1996-05-21,1.266024112701416,1.2906992667724175,1.262227942114173,1.2906992667724175,3288000
1996-05-22,1.2812093496322632,1.2982921699232166,1.279311218263097,1.2660246607104757,1290000
1996-05-23,1.2717185020446777,1.290699448156156,1.2660242906175212,1.290699448156156,722000
1996-05-24,1.2850054502487183,1.290699753530985,1.2717188029286832,1.2717188029286832,946000
1996-05-27,1.2679225206375122,1.2850053384907247,1.2622283083583563,1.2850053384907247,2724000
1996-05-28,1.2869033813476562,1.2906995527760854,1.2527377479839263,1.2679224336976436,2780000
1996-05-29,1.3077824115753174,1.309680542735959,1.2888015525082783,1.2869035118555119,2628000
1996-05-30,1.294495701789856,1.3286612440541308,1.2812090567664833,1.3286612440541308,1608000
1996-05-31,1.2963935136795044,1.3020878149736492,1.2793107003049184,1.2944954735866885,972000
